RespondentID,AgeGroup,Gender,Income,Task,Alternative,Chosen,Brand,Price,Camera,Storage
135,35-44,Other,"100,001-150,000",4,2,0,Apple,$699,Dual,256GB
136,35-44,Other,"50,001-100,000",1,1,0,Samsung,$699,Triple,128GB
136,35-44,Other,"50,001-100,000",1,2,1,Apple,$899,Dual,128GB
136,35-44,Other,"50,001-100,000",2,1,0,Samsung,$699,Dual,128GB
136,35-44,Other,"50,001-100,000",2,2,1,Apple,$699,Triple,256GB
136,35-44,Other,"50,001-100,000",3,1,1,Apple,$899,Triple,128GB
136,35-44,Other,"50,001-100,000",3,2,0,Apple,$699,Dual,256GB
136,35-44,Other,"50,001-100,000",4,1,1,Samsung,$899,Triple,128GB
136,35-44,Other,"50,001-100,000",4,2,0,Samsung,$699,Triple,256GB
137,35-44,Female,"20,000-50,000",1,1,0,Samsung,$699,Dual,128GB
137,35-44,Female,"20,000-50,000",1,2,1,Apple,$899,Triple,128GB
137,35-44,Female,"20,000-50,000",2,1,1,Apple,$699,Dual,128GB
137,35-44,Female,"20,000-50,000",2,2,0,Samsung,$899,Triple,256GB
137,35-44,Female,"20,000-50,000",3,1,0,Samsung,$699,Dual,128GB
137,35-44,Female,"20,000-50,000",3,2,1,Samsung,$699,Dual,256GB
137,35-44,Female,"20,000-50,000",4,1,0,Samsung,$899,Dual,256GB
137,35-44,Female,"20,000-50,000",4,2,1,Samsung,$899,Triple,128GB
138,45-54,Female,"150,001+",1,1,0,Apple,$899,Triple,256GB
138,45-54,Female,"150,001+",1,2,1,Samsung,$699,Triple,128GB
138,45-54,Female,"150,001+",2,1,1,Samsung,$899,Dual,256GB
138,45-54,Female,"150,001+",2,2,0,Apple,$899,Dual,256GB
138,45-54,Female,"150,001+",3,1,0,Apple,$699,Triple,128GB
138,45-54,Female,"150,001+",3,2,1,Apple,$899,Triple,128GB
138,45-54,Female,"150,001+",4,1,1,Apple,$699,Triple,128GB
138,45-54,Female,"150,001+",4,2,0,Samsung,$899,Dual,128GB
139,18-24,Female,"100,001-150,000",1,1,0,Apple,$899,Dual,128GB
139,18-24,Female,"100,001-150,000",1,2,1,Samsung,$899,Triple,256GB
139,18-24,Female,"100,001-150,000",2,1,1,Apple,$899,Triple,256GB
139,18-24,Female,"100,001-150,000",2,2,0,Samsung,$699,Triple,256GB
139,18-24,Female,"100,001-150,000",3,1,1,Samsung,$899,Triple,128GB
139,18-24,Female,"100,001-150,000",3,2,0,Samsung,$699,Dual,256GB
139,18-24,Female,"100,001-150,000",4,1,0,Samsung,$899,Triple,128GB
139,18-24,Female,"100,001-150,000",4,2,1,Apple,$899,Dual,128GB
140,45-54,Other,"100,001-150,000",1,1,1,Apple,$699,Triple,128GB
140,45-54,Other,"100,001-150,000",1,2,0,Apple,$699,Dual,256GB
140,45-54,Other,"100,001-150,000",2,1,1,Apple,$899,Dual,256GB
140,45-54,Other,"100,001-150,000",2,2,0,Apple,$899,Dual,256GB
140,45-54,Other,"100,001-150,000",3,1,0,Apple,$699,Dual,256GB
140,45-54,Other,"100,001-150,000",3,2,1,Apple,$899,Triple,128GB
140,45-54,Other,"100,001-150,000",4,1,1,Apple,$899,Triple,256GB
140,45-54,Other,"100,001-150,000",4,2,0,Samsung,$899,Dual,128GB
141,45-54,Other,"20,000-50,000",1,1,0,Samsung,$899,Dual,128GB
141,45-54,Other,"20,000-50,000",1,2,1,Apple,$699,Dual,128GB
141,45-54,Other,"20,000-50,000",2,1,0,Samsung,$699,Dual,128GB
141,45-54,Other,"20,000-50,000",2,2,1,Samsung,$899,Dual,256GB
141,45-54,Other,"20,000-50,000",3,1,1,Samsung,$899,Triple,128GB
141,45-54,Other,"20,000-50,000",3,2,0,Apple,$699,Triple,256GB
141,45-54,Other,"20,000-50,000",4,1,1,Apple,$699,Triple,256GB
141,45-54,Other,"20,000-50,000",4,2,0,Apple,$899,Dual,256GB
142,35-44,Female,"50,001-100,000",1,1,1,Apple,$699,Dual,256GB
142,35-44,Female,"50,001-100,000",1,2,0,Samsung,$899,Dual,256GB
142,35-44,Female,"50,001-100,000",2,1,1,Apple,$899,Triple,128GB
142,35-44,Female,"50,001-100,000",2,2,0,Samsung,$699,Dual,256GB
142,35-44,Female,"50,001-100,000",3,1,0,Apple,$899,Dual,128GB
142,35-44,Female,"50,001-100,000",3,2,1,Apple,$699,Dual,256GB
142,35-44,Female,"50,001-100,000",4,1,0,Apple,$699,Dual,128GB
142,35-44,Female,"50,001-100,000",4,2,1,Apple,$899,Dual,128GB
143,18-24,Other,"100,001-150,000",1,1,0,Samsung,$699,Dual,256GB
143,18-24,Other,"100,001-150,000",1,2,1,Samsung,$899,Dual,256GB
143,18-24,Other,"100,001-150,000",2,1,1,Apple,$899,Triple,256GB
143,18-24,Other,"100,001-150,000",2,2,0,Samsung,$699,Dual,256GB
143,18-24,Other,"100,001-150,000",3,1,1,Samsung,$699,Dual,128GB
143,18-24,Other,"100,001-150,000",3,2,0,Samsung,$899,Dual,256GB
143,18-24,Other,"100,001-150,000",4,1,1,Apple,$699,Dual,128GB
143,18-24,Other,"100,001-150,000",4,2,0,Samsung,$699,Dual,256GB
144,18-24,Female,"20,000-50,000",1,1,1,Apple,$899,Triple,256GB
144,18-24,Female,"20,000-50,000",1,2,0,Samsung,$699,Dual,256GB
144,18-24,Female,"20,000-50,000",2,1,1,Apple,$899,Triple,128GB
144,18-24,Female,"20,000-50,000",2,2,0,Apple,$699,Triple,128GB
144,18-24,Female,"20,000-50,000",3,1,1,Apple,$899,Triple,128GB
144,18-24,Female,"20,000-50,000",3,2,0,Samsung,$699,Dual,128GB
144,18-24,Female,"20,000-50,000",4,1,0,Samsung,$899,Triple,256GB
144,18-24,Female,"20,000-50,000",4,2,1,Apple,$699,Triple,256GB
145,18-24,Female,"150,001+",1,1,0,Apple,$899,Dual,256GB
145,18-24,Female,"150,001+",1,2,1,Apple,$899,Triple,128GB
145,18-24,Female,"150,001+",2,1,0,Apple,$899,Triple,256GB
145,18-24,Female,"150,001+",2,2,1,Samsung,$699,Dual,256GB
145,18-24,Female,"150,001+",3,1,1,Apple,$899,Triple,256GB
145,18-24,Female,"150,001+",3,2,0,Samsung,$899,Triple,256GB
145,18-24,Female,"150,001+",4,1,1,Apple,$899,Triple,256GB
145,18-24,Female,"150,001+",4,2,0,Samsung,$699,Triple,128GB
146,45-54,Other,"50,001-100,000",1,1,0,Apple,$699,Dual,128GB
146,45-54,Other,"50,001-100,000",1,2,1,Samsung,$899,Dual,256GB
146,45-54,Other,"50,001-100,000",2,1,0,Samsung,$899,Dual,128GB
146,45-54,Other,"50,001-100,000",2,2,1,Apple,$899,Triple,256GB
146,45-54,Other,"50,001-100,000",3,1,0,Samsung,$899,Triple,256GB
146,45-54,Other,"50,001-100,000",3,2,1,Samsung,$899,Triple,256GB
146,45-54,Other,"50,001-100,000",4,1,1,Apple,$899,Dual,256GB
146,45-54,Other,"50,001-100,000",4,2,0,Samsung,$699,Dual,128GB
147,45-54,Male,"150,001+",1,1,0,Apple,$899,Dual,256GB
147,45-54,Male,"150,001+",1,2,1,Apple,$699,Dual,128GB
147,45-54,Male,"150,001+",2,1,1,Samsung,$899,Dual,128GB
147,45-54,Male,"150,001+",2,2,0,Apple,$899,Dual,128GB
147,45-54,Male,"150,001+",3,1,0,Apple,$899,Triple,256GB
147,45-54,Male,"150,001+",3,2,1,Apple,$899,Triple,128GB
147,45-54,Male,"150,001+",4,1,0,Samsung,$699,Dual,128GB
147,45-54,Male,"150,001+",4,2,1,Samsung,$899,Triple,256GB
148,18-24,Other,"20,000-50,000",1,1,0,Samsung,$699,Dual,128GB
148,18-24,Other,"20,000-50,000",1,2,1,Apple,$699,Triple,128GB
148,18-24,Other,"20,000-50,000",2,1,0,Samsung,$699,Dual,128GB
148,18-24,Other,"20,000-50,000",2,2,1,Samsung,$699,Triple,128GB
148,18-24,Other,"20,000-50,000",3,1,1,Samsung,$699,Dual,128GB
148,18-24,Other,"20,000-50,000",3,2,0,Samsung,$699,Triple,256GB
148,18-24,Other,"20,000-50,000",4,1,1,Apple,$899,Triple,256GB
148,18-24,Other,"20,000-50,000",4,2,0,Apple,$699,Dual,128GB
149,35-44,Other,"150,001+",1,1,1,Apple,$699,Triple,128GB
149,35-44,Other,"150,001+",1,2,0,Samsung,$899,Triple,256GB
149,35-44,Other,"150,001+",2,1,0,Samsung,$899,Triple,256GB
149,35-44,Other,"150,001+",2,2,1,Apple,$899,Triple,256GB
149,35-44,Other,"150,001+",3,1,1,Apple,$899,Triple,128GB
149,35-44,Other,"150,001+",3,2,0,Samsung,$899,Dual,256GB
149,35-44,Other,"150,001+",4,1,1,Samsung,$699,Triple,128GB
149,35-44,Other,"150,001+",4,2,0,Apple,$899,Triple,128GB
150,25-34,Female,"150,001+",1,1,1,Samsung,$899,Dual,256GB
150,25-34,Female,"150,001+",1,2,0,Samsung,$699,Dual,128GB
150,25-34,Female,"150,001+",2,1,0,Apple,$899,Triple,256GB
150,25-34,Female,"150,001+",2,2,1,Samsung,$899,Dual,128GB
150,25-34,Female,"150,001+",3,1,0,Apple,$699,Dual,128GB
150,25-34,Female,"150,001+",3,2,1,Apple,$699,Dual,128GB
150,25-34,Female,"150,001+",4,1,0,Apple,$899,Dual,128GB
150,25-34,Female,"150,001+",4,2,1,Samsung,$699,Dual,128GB
151,45-54,Other,"100,001-150,000",1,1,1,Samsung,$699,Dual,256GB
151,45-54,Other,"100,001-150,000",1,2,0,Samsung,$699,Triple,256GB
151,45-54,Other,"100,001-150,000",2,1,0,Samsung,$699,Dual,128GB
151,45-54,Other,"100,001-150,000",2,2,1,Samsung,$899,Triple,256GB
151,45-54,Other,"100,001-150,000",3,1,0,Samsung,$699,Triple,128GB
151,45-54,Other,"100,001-150,000",3,2,1,Apple,$899,Triple,128GB
151,45-54,Other,"100,001-150,000",4,1,1,Samsung,$699,Dual,256GB
151,45-54,Other,"100,001-150,000",4,2,0,Apple,$899,Triple,256GB
152,45-54,Female,"150,001+",1,1,1,Apple,$899,Triple,128GB
152,45-54,Female,"150,001+",1,2,0,Apple,$699,Triple,128GB
152,45-54,Female,"150,001+",2,1,1,Samsung,$899,Triple,128GB
152,45-54,Female,"150,001+",2,2,0,Apple,$699,Dual,256GB
152,45-54,Female,"150,001+",3,1,1,Samsung,$899,Triple,256GB
152,45-54,Female,"150,001+",3,2,0,Samsung,$899,Triple,256GB
152,45-54,Female,"150,001+",4,1,1,Samsung,$899,Dual,256GB
152,45-54,Female,"150,001+",4,2,0,Apple,$899,Dual,128GB
153,25-34,Other,"50,001-100,000",1,1,1,Apple,$899,Dual,256GB
153,25-34,Other,"50,001-100,000",1,2,0,Samsung,$699,Triple,256GB
153,25-34,Other,"50,001-100,000",2,1,0,Apple,$699,Triple,256GB
153,25-34,Other,"50,001-100,000",2,2,1,Samsung,$899,Triple,256GB
153,25-34,Other,"50,001-100,000",3,1,1,Samsung,$699,Dual,256GB
153,25-34,Other,"50,001-100,000",3,2,0,Apple,$899,Dual,128GB
153,25-34,Other,"50,001-100,000",4,1,0,Apple,$899,Triple,256GB
153,25-34,Other,"50,001-100,000",4,2,1,Apple,$899,Dual,256GB
154,18-24,Male,"50,001-100,000",1,1,0,Apple,$899,Triple,128GB
154,18-24,Male,"50,001-100,000",1,2,1,Samsung,$699,Triple,256GB
154,18-24,Male,"50,001-100,000",2,1,1,Samsung,$699,Dual,256GB
154,18-24,Male,"50,001-100,000",2,2,0,Samsung,$899,Triple,256GB
154,18-24,Male,"50,001-100,000",3,1,0,Apple,$699,Triple,128GB
154,18-24,Male,"50,001-100,000",3,2,1,Apple,$899,Dual,256GB
154,18-24,Male,"50,001-100,000",4,1,1,Samsung,$699,Triple,256GB
154,18-24,Male,"50,001-100,000",4,2,0,Apple,$699,Dual,128GB
155,35-44,Other,"150,001+",1,1,0,Apple,$899,Triple,128GB
155,35-44,Other,"150,001+",1,2,1,Samsung,$699,Triple,256GB
155,35-44,Other,"150,001+",2,1,1,Apple,$699,Triple,256GB
155,35-44,Other,"150,001+",2,2,0,Samsung,$699,Triple,256GB
155,35-44,Other,"150,001+",3,1,0,Apple,$699,Triple,256GB
155,35-44,Other,"150,001+",3,2,1,Samsung,$899,Triple,128GB
155,35-44,Other,"150,001+",4,1,0,Samsung,$899,Triple,256GB
155,35-44,Other,"150,001+",4,2,1,Apple,$699,Dual,256GB
156,35-44,Male,"150,001+",1,1,0,Apple,$899,Triple,256GB
156,35-44,Male,"150,001+",1,2,1,Apple,$699,Dual,256GB
156,35-44,Male,"150,001+",2,1,1,Samsung,$899,Dual,256GB
156,35-44,Male,"150,001+",2,2,0,Apple,$899,Triple,128GB
156,35-44,Male,"150,001+",3,1,0,Apple,$899,Dual,256GB
156,35-44,Male,"150,001+",3,2,1,Apple,$699,Dual,128GB
156,35-44,Male,"150,001+",4,1,1,Apple,$899,Dual,128GB
156,35-44,Male,"150,001+",4,2,0,Samsung,$899,Dual,256GB
157,35-44,Other,"20,000-50,000",1,1,1,Apple,$699,Dual,256GB
157,35-44,Other,"20,000-50,000",1,2,0,Apple,$699,Dual,256GB
157,35-44,Other,"20,000-50,000",2,1,0,Apple,$899,Triple,128GB
157,35-44,Other,"20,000-50,000",2,2,1,Samsung,$899,Triple,256GB
157,35-44,Other,"20,000-50,000",3,1,0,Apple,$699,Triple,128GB
157,35-44,Other,"20,000-50,000",3,2,1,Apple,$699,Triple,128GB
157,35-44,Other,"20,000-50,000",4,1,1,Apple,$899,Triple,256GB
157,35-44,Other,"20,000-50,000",4,2,0,Apple,$699,Dual,256GB
158,35-44,Male,"100,001-150,000",1,1,1,Apple,$899,Triple,256GB
158,35-44,Male,"100,001-150,000",1,2,0,Samsung,$699,Triple,256GB
158,35-44,Male,"100,001-150,000",2,1,1,Apple,$699,Dual,128GB
158,35-44,Male,"100,001-150,000",2,2,0,Samsung,$899,Triple,128GB
158,35-44,Male,"100,001-150,000",3,1,1,Apple,$699,Dual,256GB
158,35-44,Male,"100,001-150,000",3,2,0,Apple,$899,Dual,128GB
158,35-44,Male,"100,001-150,000",4,1,1,Samsung,$899,Dual,128GB
158,35-44,Male,"100,001-150,000",4,2,0,Apple,$899,Dual,256GB
159,18-24,Other,"20,000-50,000",1,1,1,Apple,$899,Dual,128GB
159,18-24,Other,"20,000-50,000",1,2,0,Samsung,$899,Triple,128GB
159,18-24,Other,"20,000-50,000",2,1,1,Apple,$899,Triple,256GB
159,18-24,Other,"20,000-50,000",2,2,0,Apple,$699,Dual,128GB
159,18-24,Other,"20,000-50,000",3,1,1,Samsung,$699,Triple,128GB
159,18-24,Other,"20,000-50,000",3,2,0,Apple,$899,Triple,128GB
159,18-24,Other,"20,000-50,000",4,1,1,Apple,$899,Triple,256GB
159,18-24,Other,"20,000-50,000",4,2,0,Apple,$899,Triple,256GB
160,35-44,Male,"100,001-150,000",1,1,0,Apple,$899,Triple,128GB
160,35-44,Male,"100,001-150,000",1,2,1,Samsung,$699,Dual,256GB
160,35-44,Male,"100,001-150,000",2,1,0,Samsung,$899,Triple,256GB
160,35-44,Male,"100,001-150,000",2,2,1,Samsung,$699,Dual,128GB
160,35-44,Male,"100,001-150,000",3,1,1,Samsung,$699,Triple,128GB
160,35-44,Male,"100,001-150,000",3,2,0,Apple,$899,Triple,128GB
160,35-44,Male,"100,001-150,000",4,1,0,Apple,$699,Triple,256GB
160,35-44,Male,"100,001-150,000",4,2,1,Apple,$899,Triple,128GB
161,35-44,Female,"20,000-50,000",1,1,1,Samsung,$699,Triple,256GB
161,35-44,Female,"20,000-50,000",1,2,0,Apple,$699,Dual,128GB
161,35-44,Female,"20,000-50,000",2,1,0,Apple,$899,Dual,128GB
161,35-44,Female,"20,000-50,000",2,2,1,Samsung,$699,Triple,256GB
161,35-44,Female,"20,000-50,000",3,1,0,Apple,$899,Triple,128GB
161,35-44,Female,"20,000-50,000",3,2,1,Samsung,$699,Triple,128GB
161,35-44,Female,"20,000-50,000",4,1,0,Apple,$699,Triple,256GB
161,35-44,Female,"20,000-50,000",4,2,1,Apple,$699,Dual,128GB
162,18-24,Female,"100,001-150,000",1,1,1,Samsung,$899,Dual,256GB
162,18-24,Female,"100,001-150,000",1,2,0,Samsung,$899,Triple,256GB
162,18-24,Female,"100,001-150,000",2,1,0,Apple,$899,Dual,128GB
162,18-24,Female,"100,001-150,000",2,2,1,Apple,$699,Dual,256GB
162,18-24,Female,"100,001-150,000",3,1,0,Samsung,$899,Triple,128GB
162,18-24,Female,"100,001-150,000",3,2,1,Apple,$899,Dual,256GB
162,18-24,Female,"100,001-150,000",4,1,0,Samsung,$899,Dual,128GB
162,18-24,Female,"100,001-150,000",4,2,1,Samsung,$899,Dual,256GB
163,25-34,Other,"50,001-100,000",1,1,1,Samsung,$899,Dual,256GB
163,25-34,Other,"50,001-100,000",1,2,0,Samsung,$899,Dual,256GB
163,25-34,Other,"50,001-100,000",2,1,1,Samsung,$899,Dual,256GB
163,25-34,Other,"50,001-100,000",2,2,0,Samsung,$899,Dual,128GB
163,25-34,Other,"50,001-100,000",3,1,0,Samsung,$899,Triple,128GB
163,25-34,Other,"50,001-100,000",3,2,1,Apple,$699,Dual,256GB
163,25-34,Other,"50,001-100,000",4,1,0,Apple,$699,Dual,128GB
163,25-34,Other,"50,001-100,000",4,2,1,Apple,$899,Triple,128GB
164,25-34,Other,"50,001-100,000",1,1,0,Apple,$699,Dual,128GB
164,25-34,Other,"50,001-100,000",1,2,1,Samsung,$899,Triple,128GB
164,25-34,Other,"50,001-100,000",2,1,1,Samsung,$899,Dual,256GB
164,25-34,Other,"50,001-100,000",2,2,0,Samsung,$899,Dual,256GB
164,25-34,Other,"50,001-100,000",3,1,1,Samsung,$899,Triple,128GB
164,25-34,Other,"50,001-100,000",3,2,0,Apple,$899,Dual,128GB
164,25-34,Other,"50,001-100,000",4,1,0,Samsung,$899,Dual,256GB
164,25-34,Other,"50,001-100,000",4,2,1,Apple,$699,Dual,128GB
165,18-24,Female,"100,001-150,000",1,1,1,Samsung,$699,Dual,128GB
165,18-24,Female,"100,001-150,000",1,2,0,Samsung,$699,Triple,128GB
165,18-24,Female,"100,001-150,000",2,1,0,Samsung,$699,Triple,128GB
165,18-24,Female,"100,001-150,000",2,2,1,Samsung,$699,Dual,256GB
165,18-24,Female,"100,001-150,000",3,1,0,Apple,$899,Triple,256GB
165,18-24,Female,"100,001-150,000",3,2,1,Samsung,$899,Dual,128GB
165,18-24,Female,"100,001-150,000",4,1,0,Samsung,$699,Triple,128GB
165,18-24,Female,"100,001-150,000",4,2,1,Samsung,$699,Triple,128GB
166,18-24,Female,"100,001-150,000",1,1,1,Samsung,$699,Dual,128GB
166,18-24,Female,"100,001-150,000",1,2,0,Apple,$899,Dual,128GB
166,18-24,Female,"100,001-150,000",2,1,0,Apple,$899,Triple,128GB
166,18-24,Female,"100,001-150,000",2,2,1,Samsung,$899,Triple,128GB
166,18-24,Female,"100,001-150,000",3,1,0,Apple,$899,Dual,128GB
166,18-24,Female,"100,001-150,000",3,2,1,Samsung,$699,Dual,128GB
166,18-24,Female,"100,001-150,000",4,1,0,Samsung,$899,Dual,256GB
166,18-24,Female,"100,001-150,000",4,2,1,Apple,$899,Triple,128GB
167,35-44,Female,"100,001-150,000",1,1,1,Apple,$699,Triple,256GB
167,35-44,Female,"100,001-150,000",1,2,0,Apple,$899,Dual,256GB
167,35-44,Female,"100,001-150,000",2,1,1,Apple,$899,Dual,128GB
167,35-44,Female,"100,001-150,000",2,2,0,Apple,$899,Triple,128GB
167,35-44,Female,"100,001-150,000",3,1,0,Apple,$899,Triple,128GB
167,35-44,Female,"100,001-150,000",3,2,1,Apple,$699,Dual,128GB
167,35-44,Female,"100,001-150,000",4,1,0,Apple,$699,Dual,256GB
167,35-44,Female,"100,001-150,000",4,2,1,Samsung,$899,Dual,128GB
168,45-54,Female,"50,001-100,000",1,1,1,Apple,$699,Dual,128GB
168,45-54,Female,"50,001-100,000",1,2,0,Samsung,$899,Triple,128GB
168,45-54,Female,"50,001-100,000",2,1,1,Apple,$899,Triple,256GB
168,45-54,Female,"50,001-100,000",2,2,0,Samsung,$699,Triple,256GB
168,45-54,Female,"50,001-100,000",3,1,0,Apple,$899,Triple,256GB
168,45-54,Female,"50,001-100,000",3,2,1,Apple,$699,Triple,128GB
168,45-54,Female,"50,001-100,000",4,1,1,Samsung,$899,Triple,128GB
168,45-54,Female,"50,001-100,000",4,2,0,Samsung,$899,Dual,128GB
169,45-54,Male,"100,001-150,000",1,1,0,Samsung,$699,Dual,256GB
169,45-54,Male,"100,001-150,000",1,2,1,Samsung,$699,Triple,128GB
169,45-54,Male,"100,001-150,000",2,1,0,Samsung,$699,Triple,256GB
169,45-54,Male,"100,001-150,000",2,2,1,Apple,$699,Triple,128GB
169,45-54,Male,"100,001-150,000",3,1,0,Samsung,$699,Triple,128GB
169,45-54,Male,"100,001-150,000",3,2,1,Apple,$699,Triple,256GB
169,45-54,Male,"100,001-150,000",4,1,1,Samsung,$899,Triple,256GB
169,45-54,Male,"100,001-150,000",4,2,0,Apple,$899,Triple,256GB
170,18-24,Other,"20,000-50,000",1,1,1,Apple,$899,Dual,256GB
170,18-24,Other,"20,000-50,000",1,2,0,Apple,$899,Triple,256GB
170,18-24,Other,"20,000-50,000",2,1,0,Apple,$699,Dual,256GB
170,18-24,Other,"20,000-50,000",2,2,1,Apple,$699,Triple,256GB
170,18-24,Other,"20,000-50,000",3,1,1,Samsung,$699,Triple,256GB
170,18-24,Other,"20,000-50,000",3,2,0,Apple,$699,Dual,128GB
170,18-24,Other,"20,000-50,000",4,1,1,Apple,$699,Triple,128GB
170,18-24,Other,"20,000-50,000",4,2,0,Samsung,$899,Triple,256GB
171,18-24,Female,"20,000-50,000",1,1,0,Samsung,$699,Triple,128GB
171,18-24,Female,"20,000-50,000",1,2,1,Apple,$699,Triple,128GB
171,18-24,Female,"20,000-50,000",2,1,0,Apple,$899,Dual,128GB
171,18-24,Female,"20,000-50,000",2,2,1,Apple,$699,Triple,128GB
171,18-24,Female,"20,000-50,000",3,1,1,Samsung,$899,Dual,128GB
171,18-24,Female,"20,000-50,000",3,2,0,Samsung,$899,Triple,256GB
171,18-24,Female,"20,000-50,000",4,1,0,Apple,$699,Dual,256GB
171,18-24,Female,"20,000-50,000",4,2,1,Apple,$699,Triple,128GB
172,18-24,Female,"50,001-100,000",1,1,0,Apple,$899,Triple,128GB
172,18-24,Female,"50,001-100,000",1,2,1,Apple,$699,Dual,128GB
172,18-24,Female,"50,001-100,000",2,1,0,Apple,$899,Dual,128GB
172,18-24,Female,"50,001-100,000",2,2,1,Samsung,$699,Triple,256GB
172,18-24,Female,"50,001-100,000",3,1,0,Apple,$699,Dual,128GB
172,18-24,Female,"50,001-100,000",3,2,1,Samsung,$699,Triple,128GB
172,18-24,Female,"50,001-100,000",4,1,1,Samsung,$699,Triple,128GB
172,18-24,Female,"50,001-100,000",4,2,0,Samsung,$899,Triple,128GB
173,18-24,Female,"150,001+",1,1,0,Apple,$899,Dual,256GB
173,18-24,Female,"150,001+",1,2,1,Samsung,$699,Triple,128GB
173,18-24,Female,"150,001+",2,1,1,Apple,$899,Triple,128GB
173,18-24,Female,"150,001+",2,2,0,Samsung,$899,Triple,256GB
173,18-24,Female,"150,001+",3,1,1,Samsung,$899,Dual,128GB
173,18-24,Female,"150,001+",3,2,0,Samsung,$699,Dual,256GB
173,18-24,Female,"150,001+",4,1,1,Apple,$899,Dual,128GB
173,18-24,Female,"150,001+",4,2,0,Apple,$899,Triple,256GB
174,45-54,Other,"50,001-100,000",1,1,1,Apple,$699,Dual,256GB
174,45-54,Other,"50,001-100,000",1,2,0,Apple,$699,Dual,256GB
174,45-54,Other,"50,001-100,000",2,1,0,Apple,$699,Dual,128GB
174,45-54,Other,"50,001-100,000",2,2,1,Apple,$699,Triple,256GB
174,45-54,Other,"50,001-100,000",3,1,0,Apple,$899,Triple,128GB
174,45-54,Other,"50,001-100,000",3,2,1,Samsung,$699,Dual,128GB
174,45-54,Other,"50,001-100,000",4,1,0,Samsung,$699,Dual,128GB
174,45-54,Other,"50,001-100,000",4,2,1,Apple,$699,Triple,256GB
175,18-24,Other,"20,000-50,000",1,1,0,Samsung,$699,Dual,256GB
175,18-24,Other,"20,000-50,000",1,2,1,Apple,$899,Triple,128GB
175,18-24,Other,"20,000-50,000",2,1,1,Samsung,$899,Dual,128GB
175,18-24,Other,"20,000-50,000",2,2,0,Samsung,$899,Dual,256GB
175,18-24,Other,"20,000-50,000",3,1,0,Apple,$699,Triple,128GB
175,18-24,Other,"20,000-50,000",3,2,1,Apple,$899,Dual,256GB
175,18-24,Other,"20,000-50,000",4,1,1,Apple,$699,Dual,256GB
175,18-24,Other,"20,000-50,000",4,2,0,Apple,$699,Triple,128GB
176,35-44,Other,"150,001+",1,1,1,Apple,$699,Dual,256GB
176,35-44,Other,"150,001+",1,2,0,Apple,$699,Triple,256GB
176,35-44,Other,"150,001+",2,1,1,Samsung,$699,Triple,256GB
176,35-44,Other,"150,001+",2,2,0,Samsung,$899,Dual,128GB
176,35-44,Other,"150,001+",3,1,0,Apple,$899,Triple,128GB
176,35-44,Other,"150,001+",3,2,1,Apple,$899,Triple,128GB
176,35-44,Other,"150,001+",4,1,0,Samsung,$899,Triple,256GB
176,35-44,Other,"150,001+",4,2,1,Apple,$699,Triple,256GB
177,25-34,Male,"20,000-50,000",1,1,1,Apple,$699,Dual,128GB
177,25-34,Male,"20,000-50,000",1,2,0,Apple,$699,Triple,256GB
177,25-34,Male,"20,000-50,000",2,1,1,Apple,$899,Triple,128GB
177,25-34,Male,"20,000-50,000",2,2,0,Apple,$699,Dual,128GB
177,25-34,Male,"20,000-50,000",3,1,1,Apple,$899,Triple,256GB
177,25-34,Male,"20,000-50,000",3,2,0,Samsung,$699,Dual,256GB
177,25-34,Male,"20,000-50,000",4,1,1,Apple,$899,Triple,256GB
177,25-34,Male,"20,000-50,000",4,2,0,Samsung,$699,Triple,128GB
178,35-44,Male,"50,001-100,000",1,1,0,Samsung,$699,Triple,128GB
178,35-44,Male,"50,001-100,000",1,2,1,Apple,$699,Triple,256GB
178,35-44,Male,"50,001-100,000",2,1,0,Apple,$899,Triple,128GB
178,35-44,Male,"50,001-100,000",2,2,1,Samsung,$899,Dual,128GB
178,35-44,Male,"50,001-100,000",3,1,1,Apple,$899,Triple,256GB
178,35-44,Male,"50,001-100,000",3,2,0,Samsung,$899,Triple,128GB
178,35-44,Male,"50,001-100,000",4,1,0,Apple,$899,Triple,256GB
178,35-44,Male,"50,001-100,000",4,2,1,Apple,$699,Dual,128GB
179,35-44,Female,"100,001-150,000",1,1,0,Samsung,$899,Triple,128GB
179,35-44,Female,"100,001-150,000",1,2,1,Samsung,$699,Triple,128GB
179,35-44,Female,"100,001-150,000",2,1,0,Samsung,$699,Triple,128GB
179,35-44,Female,"100,001-150,000",2,2,1,Apple,$699,Dual,128GB
179,35-44,Female,"100,001-150,000",3,1,0,Samsung,$899,Triple,128GB
179,35-44,Female,"100,001-150,000",3,2,1,Apple,$699,Dual,256GB
179,35-44,Female,"100,001-150,000",4,1,0,Apple,$899,Dual,256GB
179,35-44,Female,"100,001-150,000",4,2,1,Samsung,$899,Dual,128GB
180,25-34,Female,"20,000-50,000",1,1,0,Apple,$699,Dual,128GB
180,25-34,Female,"20,000-50,000",1,2,1,Apple,$899,Triple,128GB
180,25-34,Female,"20,000-50,000",2,1,1,Samsung,$899,Triple,256GB
180,25-34,Female,"20,000-50,000",2,2,0,Apple,$699,Triple,128GB
180,25-34,Female,"20,000-50,000",3,1,0,Apple,$899,Dual,256GB
180,25-34,Female,"20,000-50,000",3,2,1,Apple,$699,Dual,256GB
